customer_id,first_name,last_name,gender,birth_date,email,phone_number,city,country,registration_date,loyalty_tier,account_status,marketing_opt_in,total_lifetime_value,avg_order_value,orders_count,last_purchase_date,preferred_channel,created_at,updated_at
731,Cheyenne,Cervantes,,1979-04-10,carolcarr@jones.org,(032)429-4498,West Susan,Cook Islands,2020-07-20,Bronze,active,,22897.23,,193,2024-02-05,,2020-03-11 02:09:22,2025-09-15 15:36:57
732,Kristina,Martinez,M,1971-12-11,tmccann@yahoo.com,414.639.6966x1264,Patriciaport,Angola,2020-09-10,Silver,blocked,False,17085.76,,27,2025-03-01,,2022-11-11 04:37:14,2025-10-19 12:08:34
733,John,Martin,F,1999-06-25,audreyday@gmail.com,(857)558-9723,Nicholasmouth,Jordan,2021-04-05,Gold,inactive,False,16305.87,,126,2026-01-17,,2021-01-05 15:45:42,2025-02-16 11:29:29
734,Shane,Miller,F,1967-11-21,tinamurphy@kerr-moore.com,+1-825-615-5569x376,South Monicafort,Sierra Leone,2020-05-11,Platinum,inactive,,,481.04,97,,mobile,2023-01-09 06:13:03,2025-12-03 11:01:22
735,Ronald,Nunez,,2004-12-14,michelle97@wilkinson.net,,New Matthewfurt,Armenia,2021-07-18,Bronze,inactive,False,20492.68,,111,,mobile,2021-01-01 20:54:43,2025-06-02 01:27:19
736,Susan,Thomas,M,1954-01-29,stevenhubbard@hotmail.com,255.387.0900,Seanland,Bhutan,2022-08-16,Gold,inactive,,6673.78,,227,2025-05-27,web,2022-03-07 13:24:50,2025-11-06 23:34:54
737,Julia,Dorsey,,1951-12-20,rbass@armstrong.com,1653365925,Scottmouth,Qatar,2024-12-01,Platinum,inactive,,17791.42,170.52,161,2025-07-23,web,2020-10-05 08:52:02,2025-11-15 06:55:41
738,Robin,Jones,F,1961-06-10,ywhite@bennett.net,697.378.3332x834,Diazborough,Isle of Man,2021-11-23,Silver,blocked,,22673.31,192.14,124,2025-02-03,,2020-12-28 01:05:31,2025-10-15 07:14:42
739,Katherine,Martin,M,1971-01-14,stevecallahan@fisher-ruiz.com,314-368-8010x2402,South Karentown,Bulgaria,2022-06-26,Silver,blocked,True,23581.37,482.95,234,,mobile,2021-10-13 06:28:44,2025-03-03 02:24:18
740,Robert,Frazier,F,1981-06-04,donna68@hernandez.com,(971)679-7380,Coopermouth,Canada,2022-03-23,Silver,inactive,False,,45.57,59,2025-04-05,,2022-07-19 23:06:10,2025-06-05 01:22:40
741,Courtney,Chambers,M,1970-01-13,donna06@valdez.com,+1-177-844-4550x83216,Robertstad,Togo,2022-09-25,Bronze,active,True,23256.96,404.21,43,2024-10-06,store,2022-02-27 09:05:36,2025-12-26 17:07:11
742,Linda,Whitney,,2004-06-26,alicia18@gmail.com,7949916299,South Corymouth,Martinique,2021-11-03,Bronze,active,True,17184.13,133.62,9,2025-12-25,mobile,2021-10-10 17:57:04,2025-12-29 21:36:23
743,Melissa,Johnson,M,1996-10-11,flong@yahoo.com,(782)314-3706x313,South Daniel,Maldives,2024-05-19,Gold,active,True,1500.41,79.12,106,2025-06-21,mobile,2022-03-09 08:19:46,2025-12-11 19:17:28
744,Travis,Wilson,,1999-05-17,richard23@yahoo.com,(334)266-4876x31732,Riosville,Malaysia,2020-12-26,Gold,blocked,,,,155,,,2021-06-06 13:49:54,2025-12-14 05:18:23
745,Alexandra,Peck,,1955-06-30,icurtis@strong.com,,South Isaacport,Uzbekistan,2024-08-13,Silver,active,False,13452.22,,113,2024-10-23,web,2020-11-09 14:01:02,2025-12-30 21:58:50
746,Daniel,Golden,F,1972-08-13,sarah26@meyer.com,3517003222,Hollybury,South Georgia and the South Sandwich Islands,2025-08-26,Gold,inactive,True,7146.93,,176,2024-05-18,web,2021-09-18 22:55:51,2025-03-05 01:38:35
747,Mark,Baker,F,1996-09-12,nicholas78@yahoo.com,(590)965-6512,North Jason,Central African Republic,2022-04-06,Bronze,blocked,True,21122.76,78.23,199,2025-04-21,,2020-06-08 03:30:15,2026-01-08 09:19:18
748,,Doyle,F,1963-03-04,katierich@hotmail.com,(269)348-9749x758,Brandonstad,Argentina,2021-11-12,Silver,inactive,False,18117.89,184.83,37,2025-06-29,web,2020-02-28 22:53:55,2025-06-14 00:14:28
749,Adam,Duran,F,1963-08-02,lmiller@rodriguez-smith.net,0560322136,Savagefurt,Monaco,2023-04-22,Bronze,blocked,True,,153.34,157,2024-09-02,store,2021-06-04 22:51:12,2025-04-22 19:09:10
750,David,Turner,F,1979-07-16,leachbrian@tyler.com,(047)348-1284x1465,West Crystalshire,Venezuela,2023-02-25,Bronze,inactive,,11566.34,331.66,23,2024-10-28,,2022-01-17 08:01:49,2026-01-01 23:31:50
751,Susan,Casey,,1982-11-25,sbrock@cortez-moss.biz,(634)434-5233,New Brettbury,Sri Lanka,2022-04-27,Bronze,active,,21934.36,496.06,20,,web,2021-04-06 23:57:33,2025-10-07 06:03:04
752,Jamie,Johnston,M,1986-04-03,haneyashley@hotmail.com,001-685-421-1886x4827,Christophertown,Saint Helena,2020-06-10,Silver,inactive,True,,189.04,196,,store,2021-03-27 13:09:40,2025-05-10 17:36:59
753,Brandi,Stewart,F,1977-12-19,bonnie75@gmail.com,(990)317-6922x9749,West Timothy,Colombia,2023-03-01,Bronze,active,True,4834.39,,159,2024-04-06,,2020-07-10 14:15:45,2025-09-30 20:06:57
754,Robert,Powers,M,1963-02-22,nataliewilson@brennan.info,+1-689-725-0897x855,Michaelshire,Chile,2020-10-19,Silver,inactive,False,13668.9,298.61,33,2024-05-14,web,2021-09-06 06:55:22,2025-10-19 21:15:46
755,Jonathan,Novak,,1959-05-10,fpruitt@yahoo.com,(240)167-1907,South Curtiston,Canada,2025-12-24,Platinum,inactive,False,14270.28,106.1,58,2024-02-15,store,2022-01-22 02:43:41,2025-03-13 15:16:32
756,Joshua,Norman,M,1986-03-14,andrea92@gmail.com,+1-897-881-1974,Marksport,Cyprus,2024-10-30,Gold,inactive,True,13212.42,182.77,165,,web,2020-10-08 18:36:23,2025-11-15 14:16:23
757,Victoria,Patterson,F,1996-01-11,miguel32@yahoo.com,(459)019-1411x480,North Susanland,Armenia,2024-10-12,Platinum,inactive,,22936.0,18.31,77,2025-07-02,store,2022-01-01 11:19:12,2025-02-04 22:01:35
758,Joseph,Thomas,F,2004-11-25,wthomas@nguyen-perez.biz,596.501.5295x8383,Marksstad,Nigeria,2025-07-03,Gold,blocked,False,15607.41,98.38,3,2025-01-23,,2021-03-15 22:41:19,2025-08-19 11:34:31
759,Crystal,Garcia,,1972-11-21,arthur54@gmail.com,001-993-313-7547,Hancockville,Chad,2024-03-12,Gold,inactive,,15852.13,161.49,225,2025-08-15,store,2021-09-13 21:00:08,2025-02-02 08:00:16
760,Latoya,Cantu,F,1968-11-29,,535.100.2346,Marybury,Uruguay,2022-02-17,Gold,active,True,21149.68,428.54,54,2025-08-25,,2020-12-17 18:58:27,2025-07-07 10:39:42
761,Charles,Perry,M,1994-12-21,valenciapeggy@hotmail.com,582.060.3130,Lake Gailland,Vanuatu,2022-05-09,Platinum,blocked,True,11967.54,455.71,147,2024-05-17,,2021-04-10 03:56:56,2025-10-29 18:01:27
762,Sharon,Reid,,1970-08-06,melissaleblanc@yahoo.com,685-559-8769x600,New Jeremymouth,Canada,2023-02-21,Gold,inactive,False,21980.91,25.8,71,2025-05-07,web,2020-03-09 09:22:09,2025-10-14 09:47:10
763,Paul,Tucker,,1970-02-26,lindawatkins@green.org,(034)112-6741x77017,North Cynthia,Iran,2021-10-28,Gold,active,True,9665.89,206.31,38,2025-10-06,web,2020-11-13 22:42:52,2025-03-22 01:08:00
757,Wendy,Pollard,F,1981-05-30,davidphillips@gmail.com,512-788-7818x817,Cherylhaven,Portugal,2023-10-05,Gold,active,,,421.32,200,2024-10-30,mobile,2020-06-12 09:01:02,2025-07-15 10:39:37
765,Sandra,Hanson,,1984-02-22,smithtimothy@gmail.com,+1-562-879-8710x151,New Christopher,Denmark,2023-11-17,Gold,inactive,,24793.22,,168,2025-09-23,mobile,2022-05-22 07:41:08,2025-12-03 14:44:10
766,Molly,Hill,M,1950-08-18,ehill@fletcher.biz,(792)061-3617x36381,New Omarfurt,Montserrat,2024-07-30,Platinum,inactive,,14654.49,290.83,96,,,2021-03-06 11:19:06,2025-03-02 06:26:21
767,Keith,Le,F,1974-12-03,cheryl72@gmail.com,111-139-0894,Whitneyport,Brazil,2024-10-01,Bronze,active,False,,25.32,60,2024-07-04,store,2020-02-14 20:35:18,2025-10-30 21:42:38
184,Kathy,,M,1967-04-05,lewischelsey@brown-walker.biz,255-840-8547,Berryshire,Guyana,2020-06-30,Bronze,inactive,False,8495.16,23.42,117,,store,2020-03-01 19:08:49,2025-03-25 20:55:33
769,Gina,Jones,M,1955-12-31,crystal30@yahoo.com,,Josephland,Fiji,2022-06-05,Bronze,inactive,True,20537.15,260.35,6,2025-09-16,store,2020-08-15 18:42:19,2025-10-08 08:22:14
770,Noah,Delacruz,M,2006-02-15,racheltran@yahoo.com,410-940-4415x91369,Kathrynstad,Mali,2021-11-20,Silver,inactive,,5805.68,369.89,227,2025-02-11,,2022-10-01 21:16:00,2025-05-19 20:18:20
771,Gary,Harris,F,1953-03-09,sherry45@martinez.net,001-745-744-0385,East Joyceville,Martinique,2022-11-08,Bronze,blocked,,12414.65,152.6,117,2024-11-20,store,2021-03-11 03:16:01,2025-02-23 10:56:39
772,Michael,Harrison,,1987-02-20,ericbonilla@yahoo.com,173.622.2275x5331,Holttown,Israel,2025-06-03,Platinum,active,True,8031.09,,126,,mobile,2022-01-27 02:05:17,2025-12-18 21:55:23
773,Deborah,Fox,,1982-04-18,moorejeffrey@savage-robbins.org,001-222-430-3257x8116,Mandybury,United Arab Emirates,2025-10-17,Bronze,inactive,,19262.41,447.27,177,2025-05-31,web,2021-01-10 12:36:38,2025-10-10 16:08:17
774,Ruth,Mendoza,,1993-06-07,danielle57@tucker.com,(821)375-1511,New Nicoleside,Jamaica,2020-10-03,Platinum,inactive,,21571.07,223.34,233,2024-07-20,mobile,2021-03-12 15:57:30,2025-12-06 16:16:54
775,Richard,Salazar,M,1989-02-21,jeffreymoore@yahoo.com,+1-884-223-7435x80752,Lake Kimport,Cuba,2021-04-07,Bronze,blocked,False,17951.31,179.98,94,2025-10-17,,2022-07-20 07:57:32,2025-09-13 05:15:31
776,Christopher,Bailey,M,1976-08-05,mcknightgregory@jones-horn.com,617.907.4535,Perkinsshire,Brunei Darussalam,2023-01-10,Silver,blocked,False,13607.81,241.24,178,,mobile,2021-05-31 17:33:11,2025-06-11 23:22:59
777,Adam,Fox,M,1986-09-09,welchjennifer@green-griffin.net,421-063-0383x580,Kellyberg,Namibia,2024-05-23,Bronze,active,,266.6,278.86,110,2025-09-09,mobile,2021-11-22 22:18:20,2025-11-20 03:37:55
778,Christopher,Sanchez,F,1976-06-07,april46@smith.com,(936)001-7185x4167,Danielton,Portugal,2021-04-13,Bronze,inactive,False,22956.81,329.22,1,2024-08-08,web,2021-09-05 17:19:12,2025-01-31 17:21:01
779,April,Mcclain,F,2003-06-22,williamdavis@moore.com,001-879-161-1007x8883,Millerfort,United Arab Emirates,2021-05-01,Silver,inactive,True,21266.48,39.08,108,2024-04-24,mobile,2020-02-01 19:30:30,2025-05-26 18:55:14
780,Jonathan,Green,M,1975-06-26,mcbridemichael@wright.net,5073468281,Laurenshire,Pakistan,2023-12-07,Platinum,active,False,15179.37,,40,2025-02-22,,2020-07-31 18:17:46,2025-04-29 23:17:31
781,Danielle,Clark,M,1951-05-13,glawson@jacobs.net,591-839-7411x09023,Karenbury,Germany,2023-11-10,Gold,blocked,,12461.95,109.17,82,2024-08-27,web,2021-12-07 08:00:12,2025-06-23 19:46:59
782,Catherine,Rodriguez,M,1970-01-11,carrlevi@hughes.biz,027.099.0808x6068,Port Henryshire,Reunion,2021-09-14,Platinum,active,True,24098.81,201.15,205,2024-04-19,store,2020-04-04 19:00:41,2025-03-02 06:55:20
783,Jessica,Hernandez,,1953-12-29,christopher76@alexander.com,404-098-3616,East Patrick,Panama,2020-05-26,Platinum,active,True,,353.82,143,2025-08-11,store,2020-05-02 09:06:59,2025-05-23 11:33:25
784,Jeremy,Richards,,1969-07-11,shood@yahoo.com,568-488-1083,South Kenneth,British Indian Ocean Territory (Chagos Archipelago),2022-09-15,Gold,active,False,9681.44,215.59,70,2025-10-19,,2022-02-27 00:41:31,2025-05-04 15:01:51
785,Courtney,Reed,,1998-05-08,lisa89@yahoo.com,,North Paul,Serbia,2024-09-19,Bronze,active,,4087.33,113.91,196,2025-06-23,,2022-03-24 19:59:54,2025-07-22 02:43:45
786,Julia,Haney,M,1960-12-21,victor71@williams.com,5126048573,Avilaland,Djibouti,2023-07-31,Platinum,active,False,15060.14,332.88,177,2025-05-29,web,2022-05-24 14:09:07,2025-02-16 06:01:03
787,Kevin,Benitez,F,1959-12-07,,393.775.6499x26052,South Dawn,Antarctica (the territory South of 60 deg S),2020-04-25,Silver,blocked,,12689.5,49.69,208,2025-04-25,store,2020-10-15 23:16:13,2025-11-30 06:52:06
788,Christopher,Torres,F,1968-05-11,nallen@hotmail.com,,New Seanshire,Uganda,2024-11-30,Silver,blocked,,22405.67,448.66,73,2025-05-26,web,2022-12-13 14:27:25,2025-06-06 19:11:07
789,Theresa,Cooke,,1999-12-20,ariel02@austin-young.com,339.365.2182x357,East Jasminetown,Guam,2023-10-29,Silver,active,False,7951.14,,44,2026-01-11,web,2020-12-11 01:13:11,2025-05-15 16:30:55
790,Amanda,Barron,F,2004-10-14,riggsmichael@gmail.com,,Sherryport,Jordan,2025-05-19,Platinum,blocked,,17837.85,322.78,141,2024-11-06,,2021-05-16 08:20:57,2025-12-04 12:26:27
791,Christina,Martinez,F,1962-03-28,wolfecrystal@hill-smith.org,(392)445-7088x656,North Elizabethbury,Slovenia,2021-08-14,Platinum,active,False,6185.08,130.54,179,2024-10-03,web,2020-04-26 07:30:14,2025-06-26 15:04:52
792,Chase,Alvarez,,1984-01-03,montgomerysarah@jones.com,748-285-7261x2319,Garciamouth,Venezuela,2024-02-03,Silver,inactive,True,7034.58,119.41,213,2025-06-26,,2021-05-17 22:29:50,2026-01-06 00:21:42
793,David,Torres,,1970-05-10,dan10@hotmail.com,198.573.8659x2621,North Justinborough,Tuvalu,2022-05-31,Gold,inactive,True,14217.49,50.87,239,2024-08-11,mobile,2023-01-16 18:21:45,2025-03-24 05:45:36
794,Valerie,Pruitt,F,1959-12-25,fbaldwin@white.net,575-445-4969,West Michael,Russian Federation,2020-09-04,Platinum,blocked,,20560.01,168.57,74,2024-10-04,web,2021-06-13 11:31:59,2025-10-31 13:40:05
795,Daniel,Schneider,,1969-05-04,meganespinoza@hotmail.com,853-299-2939,West Kathyborough,Cocos (Keeling) Islands,2022-02-15,Gold,active,False,3230.13,,190,,,2021-09-30 23:56:23,2026-01-16 00:33:14
796,Jonathan,Parker,F,1981-01-24,ryan86@hotmail.com,615-944-0479x099,Valeriestad,Latvia,2022-07-27,Silver,inactive,True,9080.49,477.85,52,2024-11-09,store,2020-04-18 06:30:30,2025-03-22 18:59:02
797,Kelly,Shea,F,1972-01-06,erose@gmail.com,590.771.7368x24631,Cruzshire,Liberia,2025-03-17,Gold,active,True,,244.43,213,2025-02-02,web,2021-03-15 13:48:05,2025-06-22 03:01:12
798,Phillip,Johnson,,1979-03-03,hayesjamie@williamson.biz,8692209969,West Aaronmouth,Australia,2023-06-07,Silver,inactive,False,21821.89,253.87,10,2025-04-26,store,2022-02-26 09:05:29,2025-10-31 13:04:47
799,Amy,Rivas,,1984-05-20,russelljohn@hotmail.com,454-139-6576x925,Jeremyfort,Norfolk Island,2022-02-10,Silver,active,True,16415.4,99.52,248,2024-02-02,web,2020-12-05 05:21:36,2025-02-02 09:24:08
800,Matthew,Thomas,F,1966-05-18,hbrown@yahoo.com,,Shepherdside,Fiji,2021-02-08,Bronze,blocked,,24270.79,180.87,194,,mobile,2021-07-10 19:41:18,2025-03-25 04:08:28
801,Emily,Gardner,,2006-07-19,kellis@reyes.com,(378)105-6746x855,Omarland,Seychelles,2022-04-22,Silver,active,,6489.11,189.37,197,2024-06-18,web,2020-09-18 10:34:28,2025-03-27 04:00:38
802,Jodi,,,1969-01-13,wramirez@mcclain.biz,3886587924,Port Nancybury,Gambia,2021-11-12,Gold,inactive,True,2814.58,65.92,108,2024-09-14,store,2022-03-09 20:07:15,2025-03-14 04:47:32
803,Brandon,Johns,M,1990-02-10,qbennett@rios.com,001-521-388-5710x5179,South Ryan,Sweden,2023-09-12,Silver,inactive,True,14157.04,273.82,11,2024-12-08,,2022-10-27 20:21:03,2025-02-05 17:21:31
804,Johnny,Carter,,1990-10-07,ashley61@yahoo.com,6067530342,Carlsonville,Bhutan,2021-07-06,Gold,inactive,,3987.08,369.41,199,2025-02-19,,2022-12-17 05:16:09,2025-04-19 06:49:32
805,Kelsey,Dominguez,M,2003-03-02,cassandracook@edwards-hoffman.info,+1-024-312-5288,North Kellyhaven,Japan,2023-01-13,Gold,inactive,False,10368.77,116.92,150,2024-04-20,,2020-03-10 00:55:27,2025-03-19 12:55:34
806,Patricia,Edwards,F,1968-01-24,katelyn41@oneill.com,001-091-643-9904,Jacquelinemouth,Holy See (Vatican City State),2020-09-23,Platinum,inactive,True,24660.88,424.09,182,2024-01-25,,2021-03-09 20:14:49,2025-05-21 08:50:17
807,Jerry,Andrews,F,2000-01-12,jenkinsfrancis@nguyen.net,777-358-5520,Lopezburgh,Sudan,2021-09-11,Gold,active,,20379.44,154.48,2,,mobile,2022-09-08 04:14:14,2025-08-26 23:59:36
808,Brian,Baker,F,1988-10-03,adam23@walters.com,663-772-9515,West Danielleland,Jamaica,2023-10-15,Silver,blocked,,8623.31,138.68,25,2024-11-12,store,2020-05-23 22:31:01,2025-09-27 12:38:42
809,William,Fuller,,1977-10-14,roachmichael@hotmail.com,001-548-084-5524,Nicolefort,Argentina,2020-04-18,Silver,active,True,10540.63,397.82,106,2024-09-09,store,2021-07-02 06:07:56,2025-10-01 03:02:31
810,Michael,Anderson,,1961-05-30,whiteheadjonathan@rodriguez-clarke.com,757-075-6186x65745,South Kyle,Iran,2025-09-06,Gold,inactive,True,14714.5,105.22,113,2025-06-06,web,2021-10-16 20:16:41,2025-09-03 01:40:27
811,Troy,Wilson,,1973-04-06,,376.827.7317x270,Port Gabrielleshire,Haiti,2025-12-22,Bronze,inactive,,,157.25,112,2024-11-13,store,2022-03-10 14:04:55,2025-11-29 09:15:05
812,Matthew,Whitehead,M,1984-02-09,christensenmichael@hotmail.com,,Port Brian,Angola,2021-11-17,Bronze,inactive,False,23491.21,,245,2024-09-05,,2022-04-14 11:38:06,2025-10-12 05:33:11
813,Shelia,Morrow,,1965-02-28,thompsonchristopher@gmail.com,368-303-2325x32326,West Yolandaside,Saint Vincent and the Grenadines,2021-09-22,Silver,blocked,,2542.46,312.38,154,2024-04-22,store,2022-05-09 13:40:29,2025-11-13 14:38:07
814,Rachel,Ho,F,1965-06-10,ashley96@wilkins.com,9644012107,Hunterhaven,Rwanda,2021-03-23,Gold,active,False,22938.85,419.48,176,2025-01-20,web,2022-06-10 11:48:13,2025-04-01 20:41:19
271,Aaron,Carlson,M,1984-11-28,jenkinsronnie@nguyen.com,001-776-456-6111x9134,Mooreburgh,Macedonia,2023-09-29,Silver,active,False,16016.88,238.92,75,2024-05-31,mobile,2020-10-12 06:58:29,2025-10-16 06:45:42
816,Maria,Sanchez,,1959-12-21,thompsonkevin@jones.com,001-355-963-7817x200,Walkerville,Western Sahara,2026-01-15,Bronze,blocked,False,17805.32,190.34,156,2024-04-16,mobile,2021-11-05 03:03:40,2025-02-14 00:24:20
817,Christina,Duncan,,1955-01-23,christie69@smith.com,215-413-1600x9461,East Seanberg,Montenegro,2025-08-19,Bronze,active,True,12133.5,146.02,42,2024-09-25,,2022-04-17 05:28:30,2025-09-02 23:59:44
818,Bruce,Norton,M,1975-06-06,randystewart@cannon.com,117-109-8945,New Jeanette,Brazil,2026-01-17,Bronze,blocked,True,20226.19,499.06,135,2025-04-17,,2021-02-02 22:17:57,2025-05-27 18:49:15
615,Kristen,Garcia,,1962-06-08,vhoward@hotmail.com,001-970-914-3623,Tinaberg,Belize,2025-12-25,Bronze,blocked,False,192.0,,123,2025-02-28,,2022-12-23 21:08:18,2026-01-15 07:28:05
820,Adam,Johnson,,1950-06-30,ywall@hotmail.com,+1-540-138-6617,Port Benjamin,Micronesia,2021-02-28,Silver,active,True,,471.28,150,2024-12-13,web,2020-05-25 04:37:02,2025-01-20 18:50:09
821,Joseph,Rodriguez,M,1993-05-07,dianarogers@gmail.com,,North Jeremy,Northern Mariana Islands,2021-11-04,Platinum,active,False,7589.84,118.32,102,2024-02-07,,2022-09-20 00:07:42,2025-03-17 10:22:10
822,Danielle,Braun,F,1969-12-29,beanhenry@gmail.com,948.717.2048,South Jamesville,Togo,2025-03-08,Bronze,inactive,,20120.75,374.47,104,2024-09-19,web,2021-06-14 18:06:16,2025-02-01 17:23:15
785,Christina,Jones,,1996-12-19,gbrown@burton.org,001-885-440-5003x7134,North Bethanyfurt,Burundi,2025-03-15,Bronze,active,,10408.41,185.63,198,2024-01-30,store,2022-12-31 12:07:06,2025-04-19 20:58:40
824,Travis,Harmon,F,1957-08-10,xdavis@hotmail.com,(690)533-3861x532,North Lauren,Mozambique,2022-04-27,Silver,blocked,,,264.16,52,2025-10-16,web,2022-04-12 20:08:26,2025-06-16 05:47:37
825,Joshua,Evans,M,1999-11-21,umiller@pierce.com,298-537-5677x405,Merritthaven,Hong Kong,2023-09-06,Platinum,active,False,9573.49,148.29,241,2024-10-31,mobile,2022-10-24 08:32:11,2025-12-17 03:08:46
826,Ronald,,F,1962-07-07,kevinherring@massey.com,001-713-980-3200x75883,North Johnmouth,Western Sahara,2020-09-13,Silver,active,,14159.92,,203,2024-12-02,web,2021-06-24 01:04:34,2025-10-25 04:31:23
827,Amy,Hull,F,1959-01-29,schaefernathan@yahoo.com,1809102944,Huntchester,Congo,2023-05-15,Bronze,blocked,False,6862.28,275.65,218,2025-07-21,mobile,2022-03-25 14:57:15,2025-12-27 19:24:44
828,Beth,Cummings,F,1967-12-04,marythompson@meyer-mueller.info,001-820-763-9775x8920,Lake Thomas,Saint Martin,2020-08-04,Silver,active,True,,326.61,68,,web,2020-08-02 08:13:00,2025-03-16 20:32:13
829,Kayla,Jones,F,2005-01-20,johnwilkins@moody-wang.biz,740-678-8183,Brownview,El Salvador,2021-06-20,Platinum,blocked,True,14159.96,67.12,80,2025-09-09,web,2022-11-02 13:30:23,2025-08-19 08:44:07
830,Barbara,Miller,F,2002-04-06,paul97@yahoo.com,702.517.5113x858,West Toniside,Turks and Caicos Islands,2020-10-28,Gold,inactive,True,9960.56,237.3,175,2025-03-07,web,2022-07-17 20:05:51,2025-10-29 00:50:17
831,Eric,Rodriguez,F,2006-09-07,perkinsmeagan@yahoo.com,001-357-040-2643x011,Rogerville,Japan,2020-01-22,Platinum,active,False,,48.41,239,2025-04-27,store,2022-09-26 02:39:17,2025-04-04 14:56:30
832,Austin,Huynh,M,2006-02-26,hbrown@wilson.com,583.808.3475,East Jason,Equatorial Guinea,2020-06-14,Silver,blocked,True,3183.19,264.7,72,2025-08-08,store,2021-01-02 03:07:59,2025-10-03 18:45:21
833,Paul,Nguyen,,1961-01-24,leachsamantha@yahoo.com,4325147696,Port Haleyland,Lesotho,2023-04-11,Silver,blocked,False,23600.38,440.13,122,2024-06-16,mobile,2023-01-08 21:42:58,2025-03-29 11:48:06
834,Michelle,Mccarty,,1984-11-13,reesemadison@johnson.org,001-814-215-0395x9840,North Christopher,Mayotte,2025-01-04,Silver,inactive,True,11509.11,,167,2024-07-26,web,2021-06-07 04:45:34,2025-08-20 06:40:21
835,Alexander,Davis,F,1997-03-27,james36@yahoo.com,946-629-1759,Romeroville,Gibraltar,2022-04-08,Gold,blocked,False,10884.95,275.43,56,,mobile,2021-10-17 16:03:54,2025-02-15 08:17:42
836,Jessica,Fischer,,1966-05-05,pwoods@hotmail.com,(383)508-7068,East Mary,British Virgin Islands,2025-08-03,Platinum,active,,17466.0,,86,2024-11-12,web,2021-02-20 11:47:23,2025-07-16 14:15:49
837,Matthew,Carter,M,1998-04-25,davidburke@hotmail.com,,Lake Robertberg,Cote d'Ivoire,2021-07-20,Silver,active,,9795.78,422.8,94,2025-05-08,mobile,2020-11-14 06:52:14,2025-09-06 12:50:30
838,Roger,Martin,F,1994-08-24,gonzalezerin@gmail.com,077-592-8902,Bentonfort,Poland,2022-01-15,Platinum,inactive,False,13132.83,446.32,175,2025-03-31,,2021-11-24 13:46:35,2025-05-06 10:33:12
839,Thomas,Hudson,F,1964-03-12,keithwarner@brewer.org,(084)085-7183x07008,Hicksburgh,Latvia,2020-12-05,Silver,active,True,1025.56,157.84,209,2024-04-10,mobile,2022-01-21 11:45:14,2025-09-30 10:46:31
402,Kristina,Gonzalez,M,1953-07-01,jessethompson@yahoo.com,(420)067-5611x680,Port Jessica,Nicaragua,2020-06-21,Silver,inactive,False,21417.67,149.53,231,,mobile,2020-03-02 17:57:38,2025-10-17 18:20:36
841,Adam,Kim,,1975-05-23,ronald35@hill.info,001-606-782-3807x2659,Wilkersonfort,Belgium,2023-02-14,Gold,blocked,,6057.89,,183,2024-10-21,web,2020-03-06 01:47:39,2025-09-16 08:59:14
842,Joel,Erickson,,1973-09-06,pyoung@gmail.com,+1-468-027-0525,East Lee,Hong Kong,2022-02-27,Gold,active,False,11389.24,287.63,183,,mobile,2020-12-24 03:11:15,2025-02-21 00:38:17
843,Christopher,Benton,F,1997-11-16,johnsoncarol@franco.com,248.141.6401,West Christopherburgh,Canada,2021-04-06,Bronze,active,True,12260.48,351.25,102,2025-07-08,mobile,2022-03-17 10:45:55,2025-12-12 09:19:19
